20170101_avg_rad,20170201_avg_rad,20170301_avg_rad,20170401_avg_rad,20170501_avg_rad,20170601_avg_rad,20170701_avg_rad,20170801_avg_rad,20170901_avg_rad,20171001_avg_rad,20171101_avg_rad,20171201_avg_rad,20180101_avg_rad,20180201_avg_rad,20180301_avg_rad,20180401_avg_rad,20180501_avg_rad,20180601_avg_rad,20180701_avg_rad,20180801_avg_rad,20180901_avg_rad,20181001_avg_rad,20181101_avg_rad,20181201_avg_rad,20190101_avg_rad,20190201_avg_rad,20190301_avg_rad,20190401_avg_rad,20190501_avg_rad,20190601_avg_rad,20190701_avg_rad,20190801_avg_rad,20190901_avg_rad,20191001_avg_rad,20191101_avg_rad,20191201_avg_rad,20200101_avg_rad,20200201_avg_rad,20200301_avg_rad,20200401_avg_rad,20200501_avg_rad,20200601_avg_rad,20200701_avg_rad,20200801_avg_rad,20200901_avg_rad,20201001_avg_rad,20201101_avg_rad,20201201_avg_rad,20210101_avg_rad,20210201_avg_rad,20210301_avg_rad,20210401_avg_rad,20210501_avg_rad,20210601_avg_rad,20210701_avg_rad,20210801_avg_rad,20210901_avg_rad,20211001_avg_rad,20211101_avg_rad,20211201_avg_rad,20220101_avg_rad,distname,system:index,statename
33.83328311475918,45.939474833176575,41.41145823103081,37.859467852686876,33.00694424291213,32.5255137449677,30.39900407674081,32.8616949021898,33.84993378758428,44.0704902375005,38.16354847206712,32.85087535751003,36.749123661312325,41.68077346470094,39.259641623138,37.69382493632324,32.56593341088934,32.41909398286013,29.862753450538854,31.484897075790048,31.121129658341438,34.51097359533136,43.02815435637524,36.52139102511575,34.83478667102337,34.674408193843455,39.206702850633576,37.24693672573594,33.09498557414224,32.64428532784649,32.13691437796412,27.305291567363383,31.225731766132935,40.2240298701028,32.47454119861733,28.78779224780297,32.65336201027582,38.314551395240954,36.25366553688486,32.839079310924404,31.40187685855522,31.03592238257216,28.898652729432122,27.189543538049143,30.581669401710627,31.524920334565167,43.2471854361314,35.39180416576971,29.06904556860117,36.79995550324634,38.33087089533938,37.63199369435307,31.685726552647377,30.57451932030881,32.28284725369844,30.650160273324218,29.392258761361195,32.44643362528437,32.45212871482353,35.05813940449488,31.055188597341782,West,00000000000000000000,NCT of Delhi
54.66975895865391,61.968620291343655,62.33453842191599,55.16158498730063,48.57282635273377,49.058260132571604,46.64337032905757,49.90566807033289,48.66200042202293,50.394486598310245,50.50888782246617,54.599120845652955,61.8476261591567,59.137296070741556,59.193696791112984,54.768480049919475,47.820528024294966,50.8950460462198,47.23135311002045,49.82903264545495,49.86666007257771,50.61241604838573,50.04025208331401,54.14694905654739,58.14077129466045,56.64859668373725,61.33003144731498,58.18691023911437,50.175669659862095,49.527931810736405,47.810839108977625,42.524877263849774,47.79906577079044,51.49676724080243,47.78633984789866,50.31372049321627,59.61956836952059,58.53946405394854,59.75360448809211,50.449603928201284,48.719884697735985,46.90936525311926,44.517910405929676,40.92038056350805,45.03072137418941,42.93152468178477,48.52032198760155,48.842192576716826,49.67107649735244,53.91808507722686,53.263497368996056,52.33131454352839,44.58486614194148,42.72906008212476,47.636751993272306,48.416867822486914,46.48016548787361,49.350943138006755,39.262613622564,52.11331944970521,52.577714172500755,New Delhi,00000000000000000001,NCT of Delhi
41.40406323242656,52.90451838290897,48.967810030708605,43.37540169492219,37.708541997245185,37.77757287945839,35.568778729576145,39.00739968499485,39.08651527570037,52.65719935778746,46.51624501348863,43.05145577467783,45.23027999470119,50.22567706031603,45.498179409203274,42.93067099139635,35.22376388186346,37.00452544969452,36.398496511084645,36.43748594382544,38.25648149874539,42.51304669504557,53.12159832871088,45.411683534729576,44.395060423404686,44.27851014751359,49.23068640677969,43.946155168686936,39.3520625822469,38.56896710284035,37.7374893328012,34.44157684369416,38.423510399670775,50.095924578814575,40.46939586094265,32.48310690479793,42.62124888993323,46.472056129467724,43.74237023798654,37.15103454155816,36.29979991205917,35.59149595182481,33.528884355793494,32.66534702239484,35.28619852512022,35.56438670259743,48.68584072582035,38.615136662402655,35.589812470415744,41.20807645024091,42.55749089514562,41.35874248056157,35.17516537709586,34.47679805666933,36.85637571143575,37.352113322263826,35.18330899544929,37.54615639938762,38.10006842847121,40.00984957841111,36.7100894038005,East,00000000000000000002,NCT of Delhi
25.07390661344041,32.34181983140017,29.230050972243422,27.361728697933863,23.196739588311218,22.990525566462633,20.482613823052695,21.89232971921704,23.53690945293253,30.860119501476934,26.601914291611834,26.00034900253769,27.11754838661627,29.804141630964658,28.035863489416574,26.56863446414811,22.747597991358013,22.48277745150178,21.991547632900062,21.287476372785886,22.494947258120753,24.518462550197864,30.259241700863036,26.567188164242317,25.63178412223872,27.65625695584374,28.287765639371706,26.998141990750774,24.28371311257161,23.468954688344528,24.0298260472925,21.032132550337757,23.190141895067946,28.88323863880963,24.354629653622723,22.28892591112911,24.60148966189255,28.73589712239629,25.215424335047746,22.137756194478214,21.60587140588687,20.15711334773381,19.372598407421737,18.412914449245488,20.466601442852077,21.779989988898535,28.75794636955957,25.005800023718027,21.172459706487288,26.082576553366387,27.14423607486024,26.264878379468243,22.977596202468682,21.372712864038157,21.983491644064596,21.24493982843336,20.80218849946606,22.949501965071615,23.324350315435,25.261750909121233,22.536190306350292,South,00000000000000000003,NCT of Delhi
22.635998224150185,28.68634751349077,26.091233493467417,22.634765590465324,19.715288965091865,19.371216988837762,17.679033924471746,19.92533252978197,21.053374680639365,25.774102342572167,25.003749797414688,22.06653629539619,24.013101860824094,25.619929104274412,23.872844508916593,22.695734402440802,19.11077943526278,19.322447872451747,18.699009869103502,19.238884859454686,19.287267411317284,21.414209501056973,25.1524805961406,23.122073390697537,21.700351271713448,21.741440636880277,24.40904032014075,22.569843517190538,20.121810010601006,19.647867101871213,18.72796697297911,16.856745100604645,19.59949267055654,23.437371067819882,19.238160821660816,19.99344222794402,21.223051721223026,23.79698054371681,22.330483977748248,20.493356451895096,19.693469788082474,18.251878355833203,16.825296254563625,16.140272004409816,18.402412984479668,19.58544026638918,24.75339778013491,21.17177363389836,17.62397803360978,21.621615341681867,22.8868799045127,22.6890742814197,19.264599031834223,17.90861395921684,19.487164512070745,18.306621637805797,17.065553088350477,19.33488123501141,18.942959316324426,21.102794020987783,18.98232754017086,North West,00000000000000000004,NCT of Delhi
19.822194554084557,24.735887387913575,23.03348102299251,21.730748000132607,19.21142458692884,18.952199220019295,17.90739123564728,18.700542737089776,19.84486059838391,24.087091263616596,22.495359107941162,20.521256316848536,22.94621991613181,23.84178487329389,22.746121756105378,21.865826087186484,18.75434994864508,19.278803075861365,18.441743900704438,18.988739730911327,19.41357878696859,20.773080432016982,24.269573143529513,22.274927870764134,22.212984720701787,23.067876713588873,24.02643305875062,23.33459335354144,20.928503638292312,20.7112669890731,21.223108169234862,18.392713799019862,20.586313071359353,24.60674411855746,21.395047016078703,20.91604461095645,22.07068655570014,27.05536583888219,22.44188704945726,19.90195039842538,18.898197347233317,19.014255781859717,18.343925626117755,17.588848121782636,19.837086674095634,20.501049785560348,25.89649416116362,23.38986116853547,18.69850814762323,24.401397940265568,24.631964622681497,24.790867716860454,21.26861652277241,19.944739035636438,20.48420173203372,20.243080798571626,20.568476180776006,22.168585866666415,21.06806428850193,24.423428591514202,21.400996254644788,South West,00000000000000000005,NCT of Delhi
53.671046801092366,67.35678637258626,64.97717161964164,57.04416352999758,49.27685720291521,49.62821684288895,48.907853721225734,51.71274552166453,54.00956232840738,55.49905037985729,57.294642353989104,55.71040095826399,55.866179836794316,60.21313136040967,62.15341748742923,54.57191133185988,44.82512881573322,47.462323801587594,45.21934073584762,49.80934974720888,48.540490484719065,54.960042170672516,54.51349280871693,55.28542497450209,55.88684472361211,54.347105132836646,61.676246701412744,58.55294360319487,50.497787881753,50.236523670490925,45.78734848358749,42.21995803123869,50.320794805945916,57.29293531302847,47.834055242399955,48.73443332022533,55.24814881649759,58.107768584004695,54.934494218550235,46.32213359377303,46.47747248380721,44.5386683573735,42.82561415739834,40.18189641314821,44.39717424136364,44.84078753599581,52.39031384706465,50.436179158714474,44.63224838443057,55.52833173107254,54.74319265741271,53.19942718642565,43.6390259980043,42.81778278680523,47.13208390677303,50.79574389735077,46.69483252297665,50.16398489647865,41.438109209992945,52.943306861194934,50.85116861589708,Central,00000000000000000006,NCT of Delhi
31.27837749634574,41.82350703127409,37.56266166929392,33.98808703311267,27.561267677097096,27.26282390827169,26.101949219711457,28.606316373178355,29.46999642097755,43.55883232835258,35.77285835612493,29.753204736505648,31.313602237401177,35.533902347400186,31.447003046147863,30.593250785607417,24.077586323460405,24.888807290306694,23.951891964984185,24.108438366511034,25.565788445874134,29.108178653796326,42.93387141098014,32.52151205445578,30.91975122100902,30.97097892568015,34.7298747700788,29.918632048999314,26.46391303566864,26.096442556869192,23.72404634739917,22.542297428299797,24.66588286686613,36.1483183651802,26.89626021818891,20.343984789446967,26.83346264243298,30.587037551828107,29.551271841790495,27.367899263392783,26.783353646491825,25.102783381961725,23.184453038053363,22.719655092639265,25.873734466819865,26.92384433004984,38.62914782349787,28.236165712377034,24.55990240555639,30.017587153392597,31.22563462091658,31.558296637521444,26.634556157915465,25.315140850573712,27.063442509429745,26.424409458664798,24.92845565484817,27.3179274995593,30.11394265216006,28.809852393316092,25.790050996697246,North East,00000000000000000007,NCT of Delhi
29.584284248864225,39.87970231348326,34.99536321270883,31.030435115875743,26.414895800917957,26.00760007664616,25.035748311503344,26.48068371029522,27.221567482671762,37.30178212174797,35.14254175866726,31.01237012837649,31.68009241578314,34.42018352192266,32.625317188609266,29.45316700830333,24.368814968815308,24.90481953576318,23.877862303477727,25.720586333240256,26.43253501234092,29.03025874047278,36.422225892952326,31.021400096074252,29.41816370041077,31.129677510748056,34.21155697966768,29.907138188445245,27.229657117896263,26.796285150679722,25.30505131569033,23.04465021339468,25.734648446983744,33.5058447434016,26.168341905633433,24.39166025151179,28.559437933071816,32.09914302440135,30.52786723843017,27.363970797263654,26.956282409008185,25.280698823566503,22.9868696485383,22.355227906230752,25.806794673334256,27.211866392339104,36.10829413543406,28.491955597087436,24.3142106071697,29.049742932528947,31.42500191048556,31.092083619723635,25.89950739987848,24.117757838743348,26.56428845883354,25.216815103346917,24.531833791672383,27.051326318362253,27.656350468064943,29.61436423133299,26.883829988491993,North,00000000000000000008,NCT of Delhi
