20170120T053131_20170120T053724_T43RFM_ndti,20170130T053041_20170130T053159_T43RFM_ndti,20170130T053041_20170130T053159_T43RFN_ndti,20170130T053041_20170130T053159_T43RGM_ndti,20170130T053041_20170130T053159_T43RGN_ndti,20170209T052951_20170209T054026_T43RFM_ndti,20170209T052951_20170209T054026_T43RFN_ndti,20170209T052951_20170209T054026_T43RGM_ndti,20170209T052951_20170209T054026_T43RGN_ndti,20170301T052731_20170301T053814_T43RFM_ndti,20170301T052731_20170301T053814_T43RFN_ndti,20170301T052731_20170301T053814_T43RGN_ndti,20170321T052641_20170321T053051_T43RFM_ndti,20170321T052641_20170321T053051_T43RFN_ndti,20170321T052641_20170321T053051_T43RGM_ndti,20170321T052641_20170321T053051_T43RGN_ndti,20170410T052641_20170410T053057_T43RFM_ndti,20170410T052641_20170410T053057_T43RFN_ndti,20170410T052641_20170410T053057_T43RGM_ndti,20170410T052641_20170410T053057_T43RGN_ndti,20170430T052651_20170430T053101_T43RFM_ndti,20170430T052651_20170430T053101_T43RFN_ndti,20170430T052651_20170430T053101_T43RGM_ndti,20170430T052651_20170430T053101_T43RGN_ndti,20170520T052651_20170520T053057_T43RFN_ndti,20170609T052651_20170609T053121_T43RFN_ndti,20170714T052649_20170714T053059_T43RFM_ndti,20170714T052649_20170714T053059_T43RFN_ndti,20170714T052649_20170714T053059_T43RGM_ndti,20170714T052649_20170714T053059_T43RGN_ndti,20170719T052651_20170719T053019_T43RFM_ndti,20170719T052651_20170719T053019_T43RFN_ndti,20170719T052651_20170719T053019_T43RGM_ndti,20170719T052651_20170719T053019_T43RGN_ndti,20170803T052649_20170803T053058_T43RFM_ndti,20170803T052649_20170803T053058_T43RGM_ndti,20170912T052639_20170912T053045_T43RFN_ndti,20170912T052639_20170912T053045_T43RGM_ndti,20170912T052639_20170912T053045_T43RGN_ndti,20170917T052641_20170917T053055_T43RFM_ndti,20170917T052641_20170917T053055_T43RGM_ndti,20171002T052629_20171002T053043_T43RFM_ndti,20171002T052629_20171002T053043_T43RFN_ndti,20171002T052629_20171002T053043_T43RGM_ndti,20171002T052629_20171002T053043_T43RGN_ndti,20171007T052711_20171007T053044_T43RFM_ndti,20171007T052711_20171007T053044_T43RFN_ndti,20171007T052711_20171007T053044_T43RGM_ndti,20171007T052711_20171007T053044_T43RGN_ndti,20171022T052839_20171022T053409_T43RFM_ndti,20171022T052839_20171022T053409_T43RFN_ndti,20171022T052839_20171022T053409_T43RGM_ndti,20171022T052839_20171022T053409_T43RGN_ndti,20171027T052921_20171027T053520_T43RFM_ndti,20171027T052921_20171027T053520_T43RFN_ndti,20171027T052921_20171027T053520_T43RGM_ndti,20171027T052921_20171027T053520_T43RGN_ndti,20171101T052939_20171101T053946_T43RFM_ndti,20171101T052939_20171101T053946_T43RFN_ndti,20171101T052939_20171101T053946_T43RGM_ndti,20171101T052939_20171101T053946_T43RGN_ndti,20171111T053029_20171111T053029_T43RFM_ndti,20171111T053029_20171111T053029_T43RGM_ndti,20171111T053029_20171111T053029_T43RGN_ndti,20171116T053101_20171116T053852_T43RFM_ndti,20171116T053101_20171116T053852_T43RGM_ndti,20171116T053101_20171116T053852_T43RGN_ndti,20171121T053119_20171121T053115_T43RFM_ndti,20171121T053119_20171121T053115_T43RFN_ndti,20171121T053119_20171121T053115_T43RGM_ndti,20171121T053119_20171121T053115_T43RGN_ndti,20171201T053149_20171201T053256_T43RFM_ndti,20171201T053149_20171201T053256_T43RFN_ndti,20171201T053149_20171201T053256_T43RGM_ndti,20171201T053149_20171201T053256_T43RGN_ndti,20171206T053211_20171206T053209_T43RFN_ndti,20171206T053211_20171206T053209_T43RGM_ndti,20171206T053211_20171206T053209_T43RGN_ndti,20171221T053219_20171221T053352_T43RFM_ndti,20171221T053219_20171221T053352_T43RGM_ndti,20171226T053231_20171226T053226_T43RFM_ndti,20171226T053231_20171226T053226_T43RFN_ndti,20171226T053231_20171226T053226_T43RGM_ndti,20171226T053231_20171226T053226_T43RGN_ndti,20171231T053219_20171231T053218_T43RFM_ndti,20180110T053159_20180110T053310_T43RFM_ndti,20180110T053159_20180110T053310_T43RFN_ndti,20180110T053159_20180110T053310_T43RGM_ndti,20180115T053151_20180115T053608_T43RFM_ndti,20180115T053151_20180115T053608_T43RFN_ndti,20180115T053151_20180115T053608_T43RGM_ndti,20180115T053151_20180115T053608_T43RGN_ndti,20180120T053129_20180120T053129_T43RFM_ndti,20180120T053129_20180120T053129_T43RFN_ndti,20180120T053129_20180120T053129_T43RGM_ndti,20180120T053129_20180120T053129_T43RGN_ndti,20180130T053049_20180130T053043_T43RFM_ndti,20180130T053049_20180130T053043_T43RFN_ndti,20180130T053049_20180130T053043_T43RGM_ndti,20180130T053049_20180130T053043_T43RGN_ndti,20180209T052949_20180209T053925_T43RFM_ndti,20180209T052949_20180209T053925_T43RFN_ndti,20180209T052949_20180209T053925_T43RGM_ndti,20180209T052949_20180209T053925_T43RGN_ndti,20180214T052921_20180214T052920_T43RFM_ndti,20180214T052921_20180214T052920_T43RFN_ndti,20180214T052921_20180214T052920_T43RGM_ndti,20180214T052921_20180214T052920_T43RGN_ndti,20180219T052849_20180219T053342_T43RFM_ndti,20180219T052849_20180219T053342_T43RFN_ndti,20180219T052849_20180219T053342_T43RGM_ndti,20180219T052849_20180219T053342_T43RGN_ndti,20180224T052811_20180224T053605_T43RFM_ndti,20180224T052811_20180224T053605_T43RFN_ndti,20180306T052701_20180306T053726_T43RFM_ndti,20180306T052701_20180306T053726_T43RFN_ndti,20180306T052701_20180306T053726_T43RGM_ndti,20180306T052701_20180306T053726_T43RGN_ndti,20180311T052639_20180311T053819_T43RFM_ndti,20180311T052639_20180311T053819_T43RFN_ndti,20180311T052639_20180311T053819_T43RGM_ndti,20180311T052639_20180311T053819_T43RGN_ndti,20180316T052641_20180316T053256_T43RFM_ndti,20180316T052641_20180316T053256_T43RFN_ndti,20180316T052641_20180316T053256_T43RGN_ndti,20180326T052641_20180326T053158_T43RFM_ndti,20180326T052641_20180326T053158_T43RFN_ndti,20180326T052641_20180326T053158_T43RGM_ndti,20180326T052641_20180326T053158_T43RGN_ndti,20180331T052639_20180331T052923_T43RFM_ndti,20180331T052639_20180331T052923_T43RFN_ndti,20180331T052639_20180331T052923_T43RGM_ndti,20180331T052639_20180331T052923_T43RGN_ndti,20180405T052651_20180405T053601_T43RFM_ndti,20180405T052651_20180405T053601_T43RGM_ndti,20180405T052651_20180405T053601_T43RGN_ndti,20180410T052649_20180410T053309_T43RFM_ndti,20180410T052649_20180410T053309_T43RFN_ndti,20180410T052649_20180410T053309_T43RGM_ndti,20180410T052649_20180410T053309_T43RGN_ndti,20180415T052651_20180415T053302_T43RFM_ndti,20180415T052651_20180415T053302_T43RFN_ndti,20180415T052651_20180415T053302_T43RGM_ndti,20180415T052651_20180415T053302_T43RGN_ndti,20180420T052649_20180420T053556_T43RFM_ndti,20180420T052649_20180420T053556_T43RFN_ndti,20180420T052649_20180420T053556_T43RGM_ndti,20180420T052649_20180420T053556_T43RGN_ndti,ADM1_CODE,ADM2_NAME,EXP2_YEAR,ADM1_NAME,DISP_AREA,Shape_Leng,STATUS,STR2_YEAR,ADM0_NAME,ADM0_CODE,Shape_Area,ADM2_CODE,system:index
-0.10748951757631618,-0.06944227912617719,-0.03537245134757915,-0.04808304486555595,-0.035339968857740926,-0.09758219867947283,-0.11135108597910402,-0.06365363704589826,-0.10363565443999989,-0.07809722709364834,-0.10604973724393887,-0.09417743719465248,-0.08782743723432554,-0.09719238967808061,-0.0976036934784293,-0.08678556601648207,-0.08906222886449311,-0.08593096816027372,-0.10429026345468806,-0.08411267609923476,-0.03168637709179001,-0.03331315493677288,-0.04490134098904146,-0.01809952314517747,-0.050925316323599326,,-0.0945589662539404,-0.10246272951752491,-0.10322497908189997,-0.10044363869194932,-0.10112283648450367,-0.09349589826199327,-0.10275683822623445,-0.08629561403011599,-0.0701900332721966,-0.03931497224891996,-0.14222503951109466,-0.07838988492419141,-0.04539469124541865,-0.0918459372837772,-0.09434228669038158,-0.13096268916484016,-0.12472242044218661,-0.10948085624305114,-0.05797278954928759,-0.12048131011934095,-0.11705920131263346,-0.12299387445394624,-0.12488393253256312,-0.06459763890097622,-0.03954236847725307,-0.07534391841710794,-0.04150959820413664,-0.037662503407973565,-0.02629326190899273,-0.04194288333025216,-0.03080566062379824,-0.05161081951784445,-0.03415420938047652,-0.054991507118616,-0.04116300275386505,-0.014035850858108987,-0.014117831393073257,-0.010575604813828781,-0.021749889335505486,-0.02613119176002873,-0.02492492018698424,-0.05257914940431055,-0.05678946843089402,-0.054690656281207235,-0.062220877681630246,-0.062189767162085643,-0.06685745379256433,-0.05726537231301652,-0.07014020227625296,-0.07719303237494268,-0.09227565695798029,-0.09081977289125182,-0.05745195122553887,-0.04077825461394922,-0.07996845804924624,-0.090317636501745,-0.05170494689412035,-0.09682889466908186,-0.05680325586158577,-0.1084231485108432,-0.10734728890571392,-0.06832798308659868,-0.09342659285357632,-0.10358772329262905,-0.056804737922634956,-0.10834932868275698,-0.11642964608398533,-0.11834267898287884,-0.06804061290645483,-0.12056530381500959,-0.12942074168940745,-0.11942729051625176,-0.07696071667337998,-0.08932437692771661,-0.10974688232301436,-0.09188370130296686,-0.08180988370869272,-0.08804142203269241,-0.12254064030185548,-0.09147637586227028,-0.11938392128499474,-0.08717301353595572,-0.09479953970944656,-0.08673020887934493,-0.07020768873248205,-0.07798989836889787,-0.06143724080732368,-0.08329869018975528,-0.1140778207692448,-0.10278058909831138,-0.11870449605009474,-0.08438476562213278,-0.10296166096397526,-0.11463901844166315,-0.11301168864998799,-0.0952320475691687,-0.07129703883150856,-0.08707275958189789,-0.07223748107644415,-0.0690413043631412,-0.06350605107217319,-0.0746944331559022,-0.04485734497142815,-0.07678697411130003,-0.043776533576523904,-0.0848432285773388,-0.028742981789410267,-0.04510766973893873,-0.061582940858843936,-0.026430326786637842,-0.05397511248755528,-0.02541179048624545,-0.06775020352514953,-0.036816847577464624,-0.05477046929885778,-0.03351940946459635,-0.07036637413929496,-0.03620172402277226,-0.03087207951178987,-0.001637766373473622,-0.042333340027023186,-0.0017892092770023522,1489,Delhi,3000,Delhi,NO,2.06443050934,Member State,1000,India,115,0.138635096676,17633,00010000000000000db8
