date,Precipitation (mm/day)
2019-10-22,0.03173411265015602
2019-10-23,0.0
2019-10-24,0.0
2019-10-25,0.0
2019-10-26,0.0
2019-10-27,0.0
2019-10-28,0.5712361335754395
2019-10-29,0.14823618531227112
2019-10-30,0.1430748701095581
2019-10-31,0.0
2019-11-01,0.18197187781333923
2019-11-02,2.8996286392211914
2019-11-03,0.8544177412986755
2019-11-04,0.0
2019-11-05,0.0
2019-11-06,0.015851646661758423
2019-11-07,4.250364780426025
2019-11-08,0.0
2019-11-09,0.0
2019-11-10,0.0
2019-11-11,0.0
2019-11-12,0.0
2019-11-13,0.20206379890441895
2019-11-14,0.057064782828092575
2019-11-15,6.893633690197021e-05
2019-11-16,0.0
2019-11-17,0.0
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,0.0
2019-11-21,0.05678680166602135
2019-11-22,0.4524242877960205
2019-11-23,0.06257989257574081
2019-11-24,4.433703899383545
2019-11-25,0.0
2019-11-26,0.12722930312156677
2019-11-27,0.7734857797622681
2019-11-28,2.8350586891174316
2019-11-29,0.0
2019-11-30,0.0
2019-12-01,0.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,4.724617156171007e-06
2019-12-05,0.00016296736430376768
2019-12-06,0.1351553052663803
2019-12-07,0.0
2019-12-08,0.0
2019-12-09,0.0
2019-12-10,0.0
2019-12-11,2.134424924850464
2019-12-12,23.80109977722168
2019-12-13,0.0626513734459877
2019-12-14,0.002690507797524333
2019-12-15,0.0
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.0010337610729038715
2019-12-20,0.13748028874397278
2019-12-21,0.004546071402728558
2019-12-22,0.0
2019-12-23,0.00031818178831599653
2019-12-24,0.0
2019-12-25,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-28,0.0
2019-12-29,0.0
2019-12-30,0.0
2019-12-31,0.0005037060473114252
2020-01-01,0.03176527097821236
2020-01-02,0.0
2020-01-03,0.0
2020-01-04,0.0
2020-01-05,0.7892778515815735
2020-01-06,9.34471607208252
2020-01-07,8.101773262023926
2020-01-08,0.7133629322052002
2020-01-09,0.0
2020-01-10,0.0
2020-01-11,1.2212179899215698
2020-01-12,0.028244154527783394
2020-01-13,0.36818647384643555
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,4.11517333984375
2020-01-17,0.33169636130332947
2020-01-18,0.0
2020-01-19,0.0
2020-01-20,2.204380512237549
2020-01-21,0.015787174925208092
2020-01-22,0.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-25,0.0
2020-01-26,0.0
2020-01-27,2.2754549980163574
2020-01-28,1.9669784307479858
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,0.02073025517165661
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.6221147775650024
2020-02-20,9.50869083404541
2020-02-21,0.00855613686144352
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,0.525635302066803
2020-02-28,0.11598087102174759
2020-02-29,6.253413200378418
2020-03-01,0.0007715125102549791
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,8.323139190673828
2020-03-05,14.591707229614258
2020-03-06,22.53300666809082
2020-03-07,0.03943362087011337
2020-03-08,0.0
2020-03-09,0.0
2020-03-10,2.376199960708618
2020-03-11,1.4707401990890503
2020-03-12,0.012144905515015125
2020-03-13,0.019081739708781242
2020-03-14,1.0705081224441528
2020-03-15,0.0023052608594298363
2020-03-16,0.04605713114142418
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,1.3876316547393799
2020-03-20,0.21295413374900818
2020-03-21,0.050966180860996246
2020-03-22,0.4439318776130676
2020-03-23,0.116827093064785
2020-03-24,6.797624588012695
2020-03-25,1.6421822309494019
2020-03-26,3.807633876800537
2020-03-27,4.167285919189453
2020-03-28,0.0
2020-03-29,0.0
2020-03-30,0.045111872255802155
2020-03-31,10.924657821655273
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-04,0.0
2020-04-05,0.001549627399072051
2020-04-06,0.0
2020-04-07,0.8669948577880859
2020-04-08,0.0
2020-04-09,0.005380112212151289
2020-04-10,0.0
2020-04-11,0.0
2020-04-12,0.0
2020-04-13,0.07882039248943329
2020-04-14,0.27538377046585083
2020-04-15,0.055732641369104385
2020-04-16,0.34207138419151306
2020-04-17,0.36180511116981506
2020-04-18,2.74412202835083
2020-04-19,0.021715663373470306
2020-04-20,0.64265376329422
2020-04-21,0.0
2020-04-22,0.22313344478607178
2020-04-23,0.5961174368858337
2020-04-24,0.09524806588888168
2020-04-25,0.13125105202198029
2020-04-26,2.321197986602783
2020-04-27,0.0
2020-04-28,0.031077193096280098
2020-04-29,0.03302888572216034
2020-04-30,0.006145300343632698
2020-05-01,0.0
2020-05-02,1.2350891828536987
2020-05-03,5.693545818328857
2020-05-04,0.002665288047865033
2020-05-05,0.06367737799882889
2020-05-06,0.44568923115730286
2020-05-07,0.0
2020-05-08,0.0
2020-05-09,0.13437430560588837
2020-05-10,0.9436357021331787
2020-05-11,0.05820944160223007
2020-05-12,0.9522398710250854
2020-05-13,0.4652785062789917
2020-05-14,1.7344741821289062
2020-05-15,0.03734002262353897
2020-05-16,0.0
2020-05-17,0.8101552724838257
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-23,0.0006524185300804675
2020-05-24,0.0
2020-05-25,0.0
2020-05-26,0.0
2020-05-27,0.0001678583794273436
2020-05-28,8.049495697021484
2020-05-29,13.004899978637695
2020-05-30,1.375546932220459
2020-05-31,8.896468162536621
2020-06-01,0.0031017374712973833
2020-06-02,1.4489328861236572
2020-06-03,0.0002850337768904865
2020-06-04,5.00097131729126
2020-06-05,0.0910293385386467
2020-06-06,0.9231921434402466
2020-06-07,5.973832130432129
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,1.805995225906372
2020-06-11,0.0
2020-06-12,0.08793483674526215
2020-06-13,4.0794525146484375
2020-06-14,0.0
2020-06-15,0.018516594544053078
2020-06-16,0.3743687868118286
2020-06-17,0.02414131537079811
2020-06-18,3.923284168649843e-07
2020-06-19,0.0
2020-06-20,3.3322525024414062
2020-06-21,1.2570947408676147
2020-06-22,1.2929370403289795
2020-06-23,0.0
2020-06-24,0.01180058903992176
2020-06-25,0.027353819459676743
2020-06-26,0.3683925271034241
2020-06-27,0.03299759328365326
2020-06-28,1.6508047337993048e-05
2020-06-29,7.1343464851379395
2020-06-30,1.0462647676467896
2020-07-01,1.1500723361968994
2020-07-02,0.0
2020-07-03,3.928623914718628
2020-07-04,19.623058319091797
2020-07-05,11.794209480285645
2020-07-06,0.010011553764343262
2020-07-07,0.05703342705965042
2020-07-08,35.669395446777344
2020-07-09,0.05779805779457092
2020-07-10,32.63838195800781
2020-07-11,0.7238579988479614
2020-07-12,6.165462493896484
2020-07-13,0.019818343222141266
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,0.3527463376522064
2020-07-17,4.90458869934082
2020-07-18,22.796850204467773
2020-07-19,53.51295471191406
2020-07-20,23.193389892578125
2020-07-21,27.967086791992188
2020-07-22,33.90575408935547
2020-07-23,0.09824535995721817
2020-07-24,2.7204604148864746
2020-07-25,0.10967552661895752
2020-07-26,0.244773268699646
2020-07-27,0.03001103177666664
2020-07-28,4.719155788421631
2020-07-29,11.203468322753906
2020-07-30,8.899543762207031
2020-07-31,4.368459701538086
2020-08-01,1.8532114028930664
2020-08-02,1.4327940940856934
2020-08-03,2.138934373855591
2020-08-04,0.6543651223182678
2020-08-05,10.605928421020508
2020-08-06,0.12760548293590546
2020-08-07,0.04800108075141907
2020-08-08,29.22282600402832
2020-08-09,5.476548194885254
2020-08-10,8.302063941955566
2020-08-11,1.8416519165039062
2020-08-12,62.79924011230469
2020-08-13,54.416709899902344
2020-08-14,1.286745309829712
2020-08-15,0.29721927642822266
2020-08-16,1.8809709548950195
2020-08-17,5.147182464599609
2020-08-18,3.427401542663574
2020-08-19,81.49665069580078
2020-08-20,20.96256446838379
2020-08-21,0.6899452209472656
2020-08-22,0.03701995313167572
2020-08-23,0.02306179143488407
2020-08-24,0.10653863102197647
2020-08-25,0.043227702379226685
2020-08-26,0.21941274404525757
2020-08-27,0.1507585644721985
2020-08-28,4.214754104614258
2020-08-29,0.07216256856918335
2020-08-30,0.1532764732837677
2020-08-31,0.0
2020-09-01,0.015739450231194496
2020-09-02,0.10389091819524765
2020-09-03,0.18327441811561584
2020-09-04,0.54685378074646
2020-09-05,30.204387664794922
2020-09-06,0.06076192855834961
2020-09-07,9.421627044677734
2020-09-08,0.0
2020-09-09,0.0
2020-09-10,0.0
2020-09-11,0.0
2020-09-12,0.0
2020-09-13,0.0
2020-09-14,0.0
2020-09-15,0.0
2020-09-16,0.0
2020-09-17,0.0
2020-09-18,0.004136882722377777
2020-09-19,0.023534342646598816
2020-09-20,0.0
2020-09-21,0.003914651460945606
2020-09-22,1.4722356796264648
2020-09-23,0.005675728432834148
2020-09-24,0.0
2020-09-25,0.0
2020-09-26,2.411567449569702
2020-09-27,0.0
2020-09-28,0.0
2020-09-29,0.0
2020-09-30,0.0
2020-10-01,0.0
2020-10-02,0.0
2020-10-03,0.0
2020-10-04,0.0
2020-10-05,0.0
2020-10-06,0.0
2020-10-07,0.0
2020-10-08,0.0
2020-10-09,0.0
2020-10-10,0.0
2020-10-11,0.0
2020-10-12,0.0
2020-10-13,0.0
2020-10-14,0.0
2020-10-15,0.0
2020-10-16,0.0
2020-10-17,0.0
2020-10-18,0.0
2020-10-19,0.0
2020-10-20,0.0
2020-10-21,0.0
2020-10-22,0.0
2020-10-23,0.0
2020-10-24,0.0
2020-10-25,0.0
2020-10-26,0.0
2020-10-27,0.0
2020-10-28,0.0
2020-10-29,0.0
2020-10-30,0.0
2020-10-31,0.0
2020-11-01,0.0
2020-11-02,0.0
2020-11-03,0.0
2020-11-04,0.0
2020-11-05,0.0
2020-11-06,0.0
2020-11-07,0.0
2020-11-08,0.0
2020-11-09,0.0
2020-11-10,0.0
2020-11-11,0.0
2020-11-12,0.0
2020-11-13,0.0
2020-11-14,0.0
2020-11-15,0.50924152135849
2020-11-16,0.0
2020-11-17,0.0
2020-11-18,0.0
2020-11-19,0.0
2020-11-20,0.0
2020-11-21,0.0
2020-11-22,0.0
2020-11-23,0.0
2020-11-24,5.601720809936523
2020-11-25,2.221226930618286
2020-11-26,0.0
2020-11-27,0.0
2020-11-28,0.0
2020-11-29,0.0
2020-11-30,0.0
2020-12-01,0.0
2020-12-02,0.0
2020-12-03,0.0
2020-12-04,0.0
2020-12-05,0.0
2020-12-06,0.0
2020-12-07,0.0
2020-12-08,0.0
2020-12-09,0.0
2020-12-10,0.0
2020-12-11,0.8607070446014404
2020-12-12,0.05587160587310791
2020-12-13,0.0
2020-12-14,0.0
2020-12-15,0.0
2020-12-16,0.0
2020-12-17,0.0
2020-12-18,0.0
2020-12-19,0.0
2020-12-20,0.0
2020-12-21,0.0
2020-12-22,0.0
2020-12-23,0.0
2020-12-24,0.0
2020-12-25,0.0
2020-12-26,1.0225889682769775
2020-12-27,0.0
2020-12-28,0.0
2020-12-29,0.0
2020-12-30,0.0
2020-12-31,0.042693570256233215
2021-01-01,0.03744565695524216
2021-01-02,0.841832160949707
2021-01-03,0.8110137581825256
2021-01-04,18.147409439086914
2021-01-05,10.858358383178711
2021-01-06,3.216094493865967
2021-01-07,0.0
2021-01-08,0.01239662803709507
2021-01-09,0.0
2021-01-10,0.0
2021-01-11,0.0
2021-01-12,0.0
2021-01-13,0.0
2021-01-14,7.0580735206604
2021-01-15,0.983125627040863
2021-01-16,0.0
2021-01-17,0.0
2021-01-18,0.0
2021-01-19,0.0
2021-01-20,0.0
2021-01-21,0.0
2021-01-22,0.0
2021-01-23,0.0
2021-01-24,0.0
2021-01-25,0.0
2021-01-26,0.0
2021-01-27,0.0
2021-01-28,0.0
2021-01-29,0.0
2021-01-30,0.0
2021-01-31,0.0
2021-02-01,0.0
2021-02-02,0.0
2021-02-03,0.1168208047747612
2021-02-04,4.927224636077881
2021-02-05,0.0
2021-02-06,0.0
2021-02-07,0.0
2021-02-08,0.0
2021-02-09,0.15273848176002502
2021-02-10,0.0
2021-02-11,0.04348105192184448
2021-02-12,0.03199874237179756
2021-02-13,0.015038624405860901
2021-02-14,0.0
2021-02-15,0.0
2021-02-16,0.0
2021-02-17,0.0
2021-02-18,0.0
2021-02-19,0.0
2021-02-20,0.0
2021-02-21,0.0
2021-02-22,0.0
2021-02-23,0.0
2021-02-24,0.0
2021-02-25,0.0
2021-02-26,0.0814981460571289
2021-02-27,0.0
2021-02-28,0.0
2021-03-01,0.0
2021-03-02,0.0
2021-03-03,0.0
2021-03-04,0.0
2021-03-05,0.0
2021-03-06,0.3297370970249176
2021-03-07,0.4614901840686798
2021-03-08,0.0
2021-03-09,16.477108001708984
2021-03-10,0.0
2021-03-11,0.6650463342666626
2021-03-12,36.833702087402344
2021-03-13,0.010184569284319878
2021-03-14,0.0
2021-03-15,0.16271941363811493
2021-03-16,0.03240903094410896
2021-03-17,0.36007779836654663
2021-03-18,1.3289393186569214
2021-03-19,2.441131591796875
2021-03-20,0.0
2021-03-21,0.35540783405303955
2021-03-22,11.317611694335938
2021-03-23,9.811505317687988
2021-03-24,0.0
2021-03-25,0.22644111514091492
2021-03-26,0.0
2021-03-27,0.0
2021-03-28,0.0
2021-03-29,0.0
2021-03-30,0.0
2021-03-31,0.0
2021-04-01,0.0
2021-04-02,8.89175062184222e-05
2021-04-03,0.0
2021-04-04,0.01977977715432644
2021-04-05,0.21200650930404663
2021-04-06,0.05005647614598274
2021-04-07,0.0
2021-04-08,0.0
2021-04-09,0.0
2021-04-10,0.0
2021-04-11,0.0
2021-04-12,0.0
2021-04-13,0.0
2021-04-14,0.019702477380633354
2021-04-15,0.0
2021-04-16,8.224919319152832
2021-04-17,0.0
2021-04-18,0.0
2021-04-19,0.02741551771759987
2021-04-20,6.2732086181640625
2021-04-21,0.0
2021-04-22,0.0
2021-04-23,1.6809866428375244
2021-04-24,0.0
2021-04-25,0.0
2021-04-26,0.0
2021-04-27,0.0
2021-04-28,0.0
2021-04-29,0.4859350323677063
2021-04-30,1.4684691429138184
2021-05-01,0.6658744812011719
2021-05-02,0.18027611076831818
2021-05-03,0.05041123926639557
2021-05-04,0.18500927090644836
2021-05-05,0.0
2021-05-06,12.693838119506836
2021-05-07,0.0
2021-05-08,0.0
2021-05-09,11.337349891662598
2021-05-10,0.6547794342041016
2021-05-11,0.8817698955535889
2021-05-12,0.8010773658752441
2021-05-13,0.8675931096076965
2021-05-14,0.0
2021-05-15,0.5244029760360718
2021-05-16,0.0
2021-05-17,3.270766258239746
2021-05-18,14.822030067443848
2021-05-19,34.02207565307617
2021-05-20,0.36696451902389526
2021-05-21,79.80445861816406
2021-05-22,0.6884294748306274
2021-05-23,0.5269776582717896
2021-05-24,0.0020698443986475468
2021-05-25,0.0
2021-05-26,0.0
2021-05-27,0.0
2021-05-28,0.0
2021-05-29,0.20754869282245636
2021-05-30,6.692707061767578
2021-05-31,5.725678443908691
2021-06-01,1.7368338108062744
2021-06-02,0.004320057108998299
2021-06-03,0.0
2021-06-04,3.532003879547119
2021-06-05,4.7334303855896
2021-06-06,0.0027150718960911036
2021-06-07,0.0
2021-06-08,0.0
2021-06-09,0.0
2021-06-10,3.8966426849365234
2021-06-11,0.05049654468894005
2021-06-12,13.296796798706055
2021-06-13,0.9365608096122742
2021-06-14,0.015925314277410507
2021-06-15,0.7524926066398621
2021-06-16,0.1539931744337082
2021-06-17,0.0
2021-06-18,0.0013815865386277437
2021-06-19,0.3100280165672302
2021-06-20,0.777782678604126
2021-06-21,0.0008279927424155176
2021-06-22,0.0
2021-06-23,0.0
2021-06-24,0.003679123008623719
2021-06-25,5.9620256423950195
2021-06-26,0.965980052947998
2021-06-27,0.0
2021-06-28,0.050007421523332596
2021-06-29,0.0025672013871371746
2021-06-30,0.015061654150485992
2021-07-01,0.003718437161296606
2021-07-02,13.040855407714844
2021-07-03,8.67001724243164
2021-07-04,0.3603344261646271
2021-07-05,0.19292232394218445
2021-07-06,0.0004240958660375327
2021-07-07,0.10244346410036087
2021-07-08,5.502748489379883
2021-07-09,0.7343281507492065
2021-07-10,1.4248683452606201
2021-07-11,1.8278908729553223
2021-07-12,0.6264738440513611
2021-07-13,61.496421813964844
2021-07-14,101.43162536621094
2021-07-15,0.24916121363639832
2021-07-16,0.1124473437666893
2021-07-17,4.342999458312988
2021-07-18,104.69436645507812
2021-07-19,292.027099609375
2021-07-20,29.23375701904297
2021-07-21,2.890828847885132
2021-07-22,2.385453224182129
2021-07-23,1.4132968187332153
2021-07-24,2.9529285430908203
2021-07-25,1.4290218353271484
2021-07-26,13.38209342956543
2021-07-27,21.02325439453125
2021-07-28,94.45274353027344
2021-07-29,6.267856597900391
2021-07-30,14.989429473876953
2021-07-31,1.9608893394470215
2021-08-01,17.40977668762207
2021-08-02,3.0012996196746826
2021-08-03,0.09263734519481659
2021-08-04,1.2707239389419556
2021-08-05,4.767827033996582
2021-08-06,2.4805667400360107
2021-08-07,8.716569900512695
2021-08-08,27.95086669921875
2021-08-09,0.28678905963897705
2021-08-10,0.00021583502530120313
2021-08-11,0.1481257975101471
2021-08-12,0.0006948228692635894
2021-08-13,0.0
2021-08-14,0.0
2021-08-15,0.0014732189010828733
2021-08-16,0.0
2021-08-17,0.0
2021-08-18,0.0067210751585662365
2021-08-19,0.724875271320343
2021-08-20,37.49166488647461
2021-08-21,40.035560607910156
2021-08-22,0.12311992794275284
2021-08-23,1.1563689708709717
2021-08-24,0.02985922247171402
2021-08-25,0.2571539878845215
2021-08-26,0.0068642557598650455
2021-08-27,0.0
2021-08-28,0.0
2021-08-29,0.06458871811628342
2021-08-30,0.009444721043109894
2021-08-31,10.465596199035645
2021-09-01,43.84562683105469
2021-09-02,17.169322967529297
2021-09-03,9.452444076538086
2021-09-04,6.142315864562988
2021-09-05,0.09440478682518005
2021-09-06,0.171926349401474
2021-09-07,1.2872314453125
2021-09-08,0.009990954771637917
2021-09-09,2.6251003742218018
2021-09-10,5.907228469848633
2021-09-11,36.272605895996094
2021-09-12,13.56075668334961
2021-09-13,9.344474792480469
2021-09-14,0.31931230425834656
2021-09-15,0.0009025411563925445
2021-09-16,3.1907105445861816
2021-09-17,0.0009849962079897523
2021-09-18,0.04497959464788437
2021-09-19,0.11202885210514069
2021-09-20,0.013603268191218376
2021-09-21,4.696592330932617
2021-09-22,11.925614356994629
2021-09-23,5.667690277099609
2021-09-24,3.178658962249756
2021-09-25,0.6925039887428284
2021-09-26,0.03219364583492279
2021-09-27,1.092637300491333
2021-09-28,0.003131166100502014
2021-09-29,0.0
2021-09-30,0.012912677600979805
2021-10-01,0.0028346730396151543
2021-10-02,0.0
2021-10-03,0.22510576248168945
2021-10-04,0.13018177449703217
2021-10-05,1.1052619218826294
2021-10-06,0.07267113775014877
2021-10-07,0.0
2021-10-08,0.0
2021-10-09,0.0
2021-10-10,0.05344171077013016
2021-10-11,0.07990973442792892
2021-10-12,0.02529953047633171
2021-10-13,0.0
2021-10-14,0.0
2021-10-15,0.0
2021-10-16,1.3218364715576172
2021-10-17,29.388320922851562
2021-10-18,5.073246002197266
2021-10-19,0.0
2021-10-20,0.0
2021-10-21,0.0
2021-10-22,0.0
2021-10-23,0.0
2021-10-24,22.614917755126953
2021-10-25,0.0
2021-10-26,0.0
2021-10-27,0.0
